frame_no,user_position,user_orientation,camera_hit_obj,camera_hit_point,camera_hit_dist,controller_hit_obj,controller_hit_point,controller_hit_distance
11500,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11510,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11520,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11530,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11540,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11550,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11560,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11570,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11580,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11590,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11600,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11610,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11620,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11630,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11640,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11650,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11660,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11670,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11680,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11690,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11700,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11710,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11720,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11730,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11740,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11750,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11760,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11770,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11780,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11790,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11800,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11810,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11820,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11830,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11840,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11850,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11860,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11870,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11880,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11890,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11900,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11910,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11920,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11930,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11940,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11950,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11960,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11970,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11980,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
11990,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12000,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12010,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12020,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12030,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12040,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12050,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12060,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12070,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12080,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12090,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12100,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12110,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12120,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12130,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12140,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12150,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12160,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12170,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12180,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12190,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12200,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12210,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12220,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12230,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12240,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12250,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12260,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12270,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12280,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12290,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12300,"(102.61,3.31,-1.34)","(0.81,0.00,0.59)",Wall East,"(119.29,3.31,10.92)",20.70,Ground,"(113.86,0.00,5.31)",13.07
12310,"(102.44,3.31,-1.12)","(0.77,0.00,0.64)",Wall North,"(119.24,3.31,12.25)",21.47,Ground,"(113.45,0.00,5.93)",13.07
12320,"(102.14,3.31,-0.79)","(0.71,0.00,0.71)",Wall North,"(115.47,3.31,12.25)",18.65,Ground,"(112.35,0.00,7.36)",13.07
12330,"(101.84,3.31,-0.52)","(0.65,0.00,0.76)",Wall North,"(112.89,3.31,12.25)",16.89,Ground,"(111.35,0.00,8.45)",13.07
12340,"(101.53,3.31,-0.28)","(0.58,0.00,0.81)",Wall North,"(110.66,3.31,12.25)",15.50,Ground,"(110.24,0.00,9.46)",13.07
12350,"(101.12,3.31,-0.02)","(0.50,0.00,0.87)",Wall North,"(108.67,3.31,12.25)",14.41,Ground,"(109.06,0.00,10.37)",13.07
12360,"(101.12,3.31,-0.02)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",14.13,Ground,"(108.69,0.00,10.62)",13.07
12370,"(101.12,3.31,-0.02)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",14.13,Ground,"(108.69,0.00,10.62)",13.07
12380,"(101.29,3.31,0.27)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",13.83,Ground,"(108.84,0.00,10.88)",13.07
12390,"(101.50,3.31,0.64)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",13.41,Ground,"(109.05,0.00,11.25)",13.07
12400,"(101.71,3.31,1.00)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",13.03,Ground,"(109.24,0.00,11.58)",13.07
12410,"(101.91,3.31,1.37)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",12.63,Ground,"(109.44,0.00,11.93)",13.07
12420,"(102.11,3.31,1.72)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",12.21,Wall North,"(109.62,0.01,12.25)",13.02
12430,"(102.32,3.31,2.08)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",11.83,Wall North,"(109.57,0.12,12.25)",12.60
12440,"(102.52,3.31,2.43)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",11.43,Wall North,"(109.53,0.24,12.25)",12.16
12450,"(102.72,3.31,2.78)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",11.03,Wall North,"(109.48,0.35,12.25)",11.72
12460,"(102.76,3.31,2.84)","(0.50,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",10.83,Wall North,"(109.46,0.41,12.25)",11.50
12470,"(102.72,3.31,2.86)","(0.49,0.00,0.87)",Wall North,"(108.12,3.31,12.25)",10.83,Wall North,"(109.46,0.41,12.25)",11.50
12480,"(102.31,3.31,3.07)","(0.40,0.00,0.92)",Wall North,"(106.61,3.31,12.25)",10.14,Wall North,"(107.81,0.64,12.25)",10.62
12490,"(101.92,3.31,3.22)","(0.32,0.00,0.95)",Wall North,"(105.35,3.31,12.25)",9.66,Wall North,"(106.45,0.80,12.25)",9.99
12500,"(101.72,3.31,3.28)","(0.28,0.00,0.96)",Wall North,"(104.34,3.31,12.25)",9.35,Wall North,"(105.38,0.91,12.25)",9.58
12510,"(101.72,3.31,3.28)","(0.28,0.00,0.96)",Wall North,"(104.34,3.31,12.25)",9.35,Wall North,"(105.38,0.91,12.25)",9.58
12520,"(101.72,3.31,3.28)","(0.28,0.00,0.96)",Wall North,"(104.34,3.31,12.25)",9.35,Wall North,"(105.38,0.91,12.25)",9.58
12530,"(101.79,3.31,3.51)","(0.28,0.00,0.96)",Wall North,"(104.34,3.31,12.25)",9.15,Wall North,"(105.36,0.96,12.25)",9.36
12540,"(101.91,3.31,3.91)","(0.28,0.00,0.96)",Wall North,"(104.34,3.31,12.25)",8.73,Wall North,"(105.32,1.08,12.25)",8.91
12550,"(101.95,3.31,4.06)","(0.28,0.00,0.96)",Wall North,"(104.34,3.31,12.25)",8.53,Wall North,"(105.30,1.13,12.25)",8.70
12560,"(102.29,3.31,3.95)","(0.35,0.00,0.94)",Wall North,"(105.27,3.31,12.25)",8.82,Wall North,"(106.29,1.03,12.25)",9.09
12570,"(102.68,3.31,3.78)","(0.43,0.00,0.90)",Wall North,"(106.46,3.31,12.25)",9.27,Wall North,"(107.57,0.88,12.25)",9.67
12580,"(102.68,3.31,3.78)","(0.43,0.00,0.90)",Wall North,"(106.72,3.31,12.25)",9.38,Wall North,"(107.85,0.84,12.25)",9.82
12590,"(102.68,3.31,3.78)","(0.43,0.00,0.90)",Wall North,"(106.72,3.31,12.25)",9.38,Wall North,"(107.85,0.84,12.25)",9.82
12600,"(102.81,3.31,4.05)","(0.43,0.00,0.90)",Wall North,"(106.72,3.31,12.25)",9.20,Wall North,"(107.83,0.89,12.25)",9.62
12610,"(102.99,3.31,4.43)","(0.43,0.00,0.90)",Wall North,"(106.72,3.31,12.25)",8.70,Wall North,"(107.78,1.04,12.25)",9.08
12620,"(103.28,3.31,4.55)","(0.43,0.00,0.90)",Wall North,"(106.92,3.31,12.25)",8.51,Wall North,"(107.95,1.09,12.25)",8.87
12630,"(103.68,3.31,4.37)","(0.43,0.00,0.90)",Wall North,"(107.36,3.31,12.25)",8.70,Wall North,"(108.42,1.04,12.25)",9.08
12640,"(104.06,3.31,4.18)","(0.43,0.00,0.90)",Wall North,"(107.78,3.31,12.25)",8.88,Wall North,"(108.85,0.98,12.25)",9.27
12650,"(104.42,3.31,4.01)","(0.43,0.00,0.90)",Wall North,"(108.23,3.31,12.25)",9.07,Wall North,"(109.32,0.93,12.25)",9.48
12660,"(104.60,3.31,3.92)","(0.43,0.00,0.90)",Wall North,"(108.58,3.31,12.25)",9.23,Wall North,"(109.69,0.89,12.25)",9.65
12670,"(104.60,3.31,3.92)","(0.43,0.00,0.90)",Wall North,"(108.58,3.31,12.25)",9.23,Wall North,"(109.69,0.89,12.25)",9.65
12680,"(104.74,3.31,4.21)","(0.43,0.00,0.90)",Wall North,"(108.58,3.31,12.25)",8.95,Wall North,"(109.66,0.97,12.25)",9.34
12690,"(105.07,3.31,4.51)","(0.43,0.00,0.90)",Wall North,"(108.67,3.31,12.25)",8.62,Wall North,"(109.72,1.06,12.25)",8.99
12700,"(105.45,3.31,4.33)","(0.43,0.00,0.90)",Wall North,"(109.19,3.31,12.25)",8.76,Wall North,"(110.25,1.02,12.25)",9.14
12710,"(105.84,3.31,4.14)","(0.43,0.00,0.90)",Wall North,"(109.63,3.31,12.25)",8.95,Wall North,"(110.71,0.97,12.25)",9.35
12720,"(106.15,3.31,3.99)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.15,Wall North,"(111.20,0.91,12.25)",9.56
12730,"(106.15,3.31,3.99)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.15,Wall North,"(111.20,0.91,12.25)",9.56
12740,"(106.15,3.31,3.99)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.15,Wall North,"(111.20,0.91,12.25)",9.56
12750,"(106.15,3.31,3.99)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.15,Wall North,"(111.20,0.91,12.25)",9.56
12760,"(106.10,3.31,3.88)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.15,Wall North,"(111.20,0.91,12.25)",9.56
12770,"(105.93,3.31,3.52)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.55,Wall North,"(111.24,0.80,12.25)",10.00
12780,"(105.81,3.31,3.29)","(0.43,0.00,0.90)",Wall North,"(110.10,3.31,12.25)",9.94,Wall North,"(111.28,0.69,12.25)",10.42
12790,"(105.90,3.31,3.24)","(0.45,0.00,0.89)",Wall North,"(110.10,3.31,12.25)",9.94,Wall North,"(111.28,0.69,12.25)",10.42
12800,"(106.27,3.31,3.03)","(0.53,0.00,0.85)",Wall North,"(111.60,3.31,12.25)",10.64,Wall North,"(112.94,0.45,12.25)",11.33
12810,"(106.60,3.31,2.81)","(0.60,0.00,0.80)",Wall North,"(113.10,3.31,12.25)",11.46,Wall North,"(114.62,0.18,12.25)",12.38
12820,"(106.75,3.31,2.69)","(0.63,0.00,0.78)",Wall North,"(114.50,3.31,12.25)",12.31,Ground,"(115.95,0.00,11.97)",13.07
12830,"(106.75,3.31,2.69)","(0.63,0.00,0.78)",Wall North,"(114.50,3.31,12.25)",12.31,Ground,"(115.95,0.00,11.97)",13.07
12840,"(106.75,3.31,2.69)","(0.63,0.00,0.78)",Wall North,"(114.50,3.31,12.25)",12.31,Ground,"(115.95,0.00,11.97)",13.07
12850,"(106.93,3.31,2.90)","(0.63,0.00,0.78)",Wall North,"(114.50,3.31,12.25)",12.11,Ground,"(116.07,0.00,12.12)",13.07
12860,"(107.19,3.31,3.23)","(0.63,0.00,0.78)",Wall North,"(114.50,3.31,12.25)",11.70,Wall North,"(116.15,0.07,12.25)",12.80
12870,"(107.29,3.31,3.15)","(0.65,0.00,0.76)",Wall North,"(114.86,3.31,12.25)",11.84,Wall North,"(116.56,0.02,12.25)",13.00
12880,"(107.59,3.31,2.87)","(0.71,0.00,0.70)",Wall North,"(116.91,3.31,12.25)",13.23,Ground,"(117.68,0.00,11.17)",13.07
12890,"(107.86,3.31,2.57)","(0.77,0.00,0.64)",Wall North,"(119.25,3.31,12.25)",14.95,Ground,"(118.60,0.00,9.99)",13.07
12900,"(108.13,3.31,2.20)","(0.83,0.00,0.56)",Wall East,"(119.29,3.31,10.35)",13.81,Wall East,"(119.29,0.03,8.76)",12.95
12910,"(108.18,3.31,2.13)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",13.29,Wall East,"(119.29,0.14,7.92)",12.51
12920,"(108.18,3.31,2.13)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",13.29,Wall East,"(119.29,0.14,7.92)",12.51
12930,"(108.18,3.31,2.13)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",13.29,Wall East,"(119.29,0.14,7.92)",12.51
12940,"(108.18,3.31,2.13)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",13.29,Wall East,"(119.29,0.14,7.92)",12.51
12950,"(108.51,3.31,2.35)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",13.01,Wall East,"(119.29,0.22,7.95)",12.24
12960,"(108.85,3.31,2.57)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",12.61,Wall East,"(119.29,0.32,7.99)",11.85
12970,"(109.18,3.31,2.79)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",12.21,Wall East,"(119.29,0.42,8.03)",11.45
12980,"(109.53,3.31,3.02)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",11.71,Wall East,"(119.29,0.55,8.08)",10.96
12990,"(109.87,3.31,3.24)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",11.31,Wall East,"(119.29,0.65,8.12)",10.57
13000,"(110.20,3.31,3.46)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",10.91,Wall East,"(119.29,0.75,8.17)",10.18
13010,"(110.54,3.31,3.68)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.42)",10.51,Wall East,"(119.29,0.85,8.21)",9.79
13020,"(110.91,3.31,3.79)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,9.32)",10.07,Wall East,"(119.29,0.96,8.15)",9.36
13030,"(111.15,3.31,3.48)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,8.87)",9.76,Wall East,"(119.29,1.04,7.73)",9.06
13040,"(111.38,3.31,3.13)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,8.41)",9.51,Wall East,"(119.29,1.10,7.31)",8.81
13050,"(111.61,3.31,2.78)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,7.93)",9.25,Wall East,"(119.29,1.17,6.85)",8.56
13060,"(111.83,3.31,2.44)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,7.43)",8.97,Wall East,"(119.29,1.24,6.38)",8.29
13070,"(111.83,3.31,2.44)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,7.34)",8.92,Wall East,"(119.29,1.25,6.29)",8.24
13080,"(111.83,3.31,2.44)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,7.34)",8.92,Wall East,"(119.29,1.25,6.29)",8.24
13090,"(111.83,3.31,2.44)","(0.84,0.00,0.55)",Wall East,"(119.29,3.31,7.34)",8.92,Wall East,"(119.29,1.25,6.29)",8.24
13100,"(112.05,3.31,2.07)","(0.88,0.00,0.47)",Wall East,"(119.29,3.31,6.04)",8.26,Wall East,"(119.29,1.40,5.10)",7.67
13110,"(112.22,3.31,1.71)","(0.92,0.00,0.39)",Wall East,"(119.29,3.31,4.85)",7.74,Wall East,"(119.29,1.51,4.00)",7.24
13120,"(112.37,3.31,1.31)","(0.95,0.00,0.31)",Wall East,"(119.29,3.31,3.69)",7.32,Wall East,"(119.29,1.60,2.90)",6.90
13130,"(112.44,3.31,1.04)","(0.97,0.00,0.26)",Wall East,"(119.29,3.31,2.96)",7.11,Wall East,"(119.29,1.64,2.19)",6.73
13140,"(112.50,3.31,0.79)","(0.98,0.00,0.20)",Wall East,"(119.29,3.31,2.20)",6.93,Wall East,"(119.29,1.68,1.45)",6.60
13150,"(112.50,3.31,0.79)","(0.98,0.00,0.20)",Wall East,"(119.29,3.31,2.20)",6.93,Wall East,"(119.29,1.68,1.45)",6.60
13160,"(112.50,3.31,0.79)","(0.98,0.00,0.20)",Wall East,"(119.29,3.31,2.20)",6.93,Wall East,"(119.29,1.68,1.45)",6.60
13170,"(112.50,3.31,0.79)","(0.98,0.00,0.20)",Wall East,"(119.29,3.31,2.20)",6.93,Wall East,"(119.29,1.68,1.45)",6.60
13180,"(112.54,3.31,0.59)","(0.99,0.00,0.16)",Wall East,"(119.29,3.31,2.00)",6.89,Wall East,"(119.29,1.68,1.26)",6.58
13190,"(112.57,3.31,0.40)","(0.99,0.00,0.12)",Wall East,"(119.29,3.31,1.21)",6.77,Wall East,"(119.29,1.70,0.48)",6.51
13200,"(112.57,3.31,0.40)","(0.99,0.00,0.12)",Wall East,"(119.29,3.31,1.21)",6.77,Wall East,"(119.29,1.70,0.48)",6.51
13210,"(112.57,3.31,0.40)","(0.99,0.00,0.12)",Wall East,"(119.29,3.31,1.21)",6.77,Wall East,"(119.29,1.70,0.48)",6.51
13220,"(112.15,3.31,0.35)","(0.99,0.00,0.12)",Wall East,"(119.29,3.31,1.21)",7.15,Wall East,"(119.29,1.60,0.45)",6.90
13230,"(111.75,3.31,0.30)","(0.99,0.00,0.12)",Wall East,"(119.29,3.31,1.21)",7.55,Wall East,"(119.29,1.49,0.41)",7.31
